bgg_id,name,overall_rank,community,manual_label,community_type,average_rating,average_weight,owned,year_published,degree,weighted_degree_strength,betweenness,weighted_clustering,degree_rank,strength_rank,betweenness_rank
183006,Qwinto,1539,17,Roll-and-write / number dice games,taste_cross_over,6.91419,1.3101,7603,2015,86,33.65179589390755,0.0,0.052540231222543,1673,1124,175
249746,Nanty Narking,1540,5,Area-control crossover / Root-Eclipse cluster,bridge_cluster,7.45322,2.3226,4581,2019,75,21.26529651880264,0.0,0.044254432134592465,2158,1725,175
264982,Coloma,1541,2,Current heavy euro engine builders,taste_specialist,7.30702,2.9691,3318,2019,73,14.352663651108738,0.0,0.03361802442542479,2223,2169,175
299121,Machina Arcana (Second/Third Edition),1542,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.86834,3.6579,4737,2019,99,20.991083323955532,0.0,0.02431661599636446,1042,1742,175
229491,Edge of Darkness,1544,23,Fantasy adventure / deck-building gateway,taste_cross_over,7.45921,3.4694,4700,2019,68,13.900848567485808,0.0,0.03359708353313851,2346,2204,175
1540,BattleTech,1545,9,Amerithrash / miniatures / LCG,taste_specialist,7.10488,3.4116,5512,1985,114,21.002416148781773,0.0,0.019207992375105936,653,1740,175
121297,Fleet,1546,8,Medium worker-placement euros,taste_specialist,6.81509,2.2374,7070,2012,68,24.158267587423325,0.0,0.05589424658279408,2346,1538,175
238638,Castell,1548,2,Current heavy euro engine builders,taste_specialist,7.37967,3.1474,2909,2018,66,11.073043271899222,0.0,0.03144491748066519,2389,2351,175
332944,Sobek: 2 Players,1549,13,Puzzle / nature tableau builders,taste_cross_over,7.14806,1.9589,5903,2021,74,16.252006009221073,0.0,0.03822705960168282,2194,2053,175
187377,Vikings Gone Wild,1550,23,Fantasy adventure / deck-building gateway,taste_cross_over,7.08244,2.2239,6810,2017,74,16.42687894403934,0.0,0.03652758829261671,2194,2045,175
331224,Zombicide: Undead or Alive,1551,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.95749,2.5,5371,2022,79,14.371461056172846,0.0,0.02843588643814349,1990,2166,175
339906,The Hunger,1552,13,Puzzle / nature tableau builders,taste_cross_over,7.00209,2.3297,8379,2021,79,24.427776649594303,0.0,0.047909579541217606,1990,1525,175
8045,Princes of the Renaissance,1553,10,BGG Golden Age canon,temporal_canon,7.29893,3.5041,3553,2003,94,26.934929661452767,0.0,0.029809439253747985,1242,1398,175
366310,Dice Throne: Santa v. Krampus,1554,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.97918,2.0556,6181,2022,86,20.231785446405407,0.0,0.032500978288993836,1673,1801,175
227456,Escape the Dark Castle,1556,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.30983,1.2194,7816,2017,83,14.97462502121925,0.0,0.030445869432703308,1813,2123,175
315695,Veiled Fate,1557,5,Area-control crossover / Root-Eclipse cluster,bridge_cluster,7.51749,2.2344,4370,2022,95,17.30611979961395,0.0,0.02525572099620399,1199,1988,175
254226,Unlock!: Exotic Adventures,1558,37,Escape-room / Unlock series cluster,franchise_series,7.2647,2.2,6195,2018,102,22.689456701278683,0.0,0.03113475359048176,931,1627,175
225244,Ticket to Ride: Germany,1559,41,Ticket to Ride / route-building series cluster,franchise_series,7.58207,1.75,4713,2017,90,20.002109348773953,0.0,0.03536297357837919,1445,1816,175
322656,burncycle,1560,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.90147,4.0619,3798,2022,100,25.623536348342892,0.0,0.032644262718458564,1002,1452,175
104347,Santiago de Cuba,1561,8,Medium worker-placement euros,taste_specialist,6.87739,2.1464,5070,2011,100,23.785334214568135,0.0,0.03184130478245499,1002,1557,175
230085,Agra,1562,8,Medium worker-placement euros,taste_specialist,7.26873,4.3333,4191,2017,86,29.440650001168247,0.0,0.044476597938578395,1673,1303,175
1261,Medina,1564,10,BGG Golden Age canon,temporal_canon,7.03707,2.777,4366,2001,107,28.057162471115586,0.0,0.030038823435611834,779,1352,175
383010,Clank! Legacy 2: Acquisitions Incorporated – Darkest Magic,1565,4,Legacy + narrative mystery,shared_culture,8.5479,2.75,3792,2024,100,26.984145656228062,0.0,0.03885886126254919,1002,1395,175
38713,Time's Up! Party,1566,19,Recent releases / new-hotness cluster,temporal_artifact,7.56498,1.0784,4274,2008,102,19.183247141540047,0.0,0.02834847225804064,931,1878,175
347767,Ostia,1567,2,Current heavy euro engine builders,taste_specialist,7.95715,3.0,2511,2022,73,14.92103077471256,0.0,0.03095432829305772,2223,2128,175
306882,Railroad Ink Challenge: Shining Yellow Edition,1569,31,Railroad Ink / spatial puzzle cluster,franchise_series,7.44475,2.0323,7164,2021,84,27.080484762787815,0.0,0.04777738243586538,1764,1388,175
316858,CloudAge,1570,2,Current heavy euro engine builders,taste_specialist,7.17849,2.84,6311,2020,69,25.320273607969284,0.0,0.05581079089097149,2330,1472,175
358981,"Air, Land, & Sea: Spies, Lies, & Supplies",1571,35,Cooperative trick-taking + deduction,taste_cross_over,7.73298,1.8,5389,2022,91,31.90534460544586,0.0,0.04945875783209048,1400,1191,175
61692,Axis & Allies: Europe 1940,1572,20,Historical wargames + conflict strategy,taste_specialist,7.56667,3.487,5285,2010,90,14.237636357545849,0.0,0.02239106925953524,1445,2178,175
283294,Yukon Airways,1573,17,Roll-and-write / number dice games,taste_cross_over,7.30281,2.7719,4169,2019,79,17.780926123261448,0.0,0.035162110876652164,1990,1961,175
302524,Super-Skill Pinball: 4-Cade,1575,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.03168,2.1935,7199,2020,79,27.691975861787792,0.0,0.050538093748246596,1990,1369,175
42910,Peloponnes,1576,10,BGG Golden Age canon,temporal_canon,7.09138,2.3739,3133,2009,77,17.889128148555752,0.0,0.034639169271850234,2078,1955,175
123955,Thunderbolt Apache Leader,1579,20,Historical wargames + conflict strategy,taste_specialist,8.01929,3.229,3630,2012,93,10.171490885317322,0.0,0.012731927884710175,1285,2400,175
315727,Last Light,1580,5,Area-control crossover / Root-Eclipse cluster,bridge_cluster,7.33941,2.7778,4368,2023,80,23.14222945272922,0.0,0.04518568036050033,1956,1594,175
157526,Viceroy,1581,8,Medium worker-placement euros,taste_specialist,6.77958,2.6398,9999,2014,71,29.05875918269157,0.0,0.06058897792576415,2284,1315,175
39953,A Game of Thrones: The Card Game,1582,9,Amerithrash / miniatures / LCG,taste_specialist,6.79859,3.2544,11033,2008,93,32.60356493294239,0.0,0.045962246536816714,1285,1170,175
300442,Trekking the World,1584,13,Puzzle / nature tableau builders,taste_cross_over,7.03754,1.9032,6724,2020,93,21.499971672892567,0.0,0.036596842701776364,1285,1707,175
363369,Starship Captains,1585,1,Thematic adventure / licensed bridge cluster,bridge_cluster,7.12449,2.3608,6358,2022,69,19.452078536152836,0.0,0.04630752673040626,2330,1860,175
159503,The Captain Is Dead,1586,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.05053,2.398,7199,2014,82,15.4194221496582,0.0,0.03139807387054178,1861,2095,175
7805,Fearsome Floors,1587,10,BGG Golden Age canon,temporal_canon,6.67338,1.8135,9514,2003,75,31.061660930514336,0.0,0.053095028919369076,2158,1225,175
134253,Hostage Negotiator,1588,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,6.77948,2.0585,11826,2015,89,33.74383641779423,0.0,0.04671744542326207,1506,1119,175
390340,Challengers! Beach Cup,1590,19,Recent releases / new-hotness cluster,temporal_artifact,7.65736,2.1429,4298,2023,87,23.78029431402683,0.0,0.041224841358105,1618,1559,175
371947,3 Ring Circus,1591,2,Current heavy euro engine builders,taste_specialist,7.17231,2.7436,6264,2023,82,25.86246773600578,0.0,0.04508697035285112,1861,1445,175
151771,La Cosa Nostra,1592,0,Terraforming Mars universal-appeal micro-cluster,bridge_singleton,7.54747,2.5833,3860,2014,84,13.915674626827236,0.0,0.02718329845915846,1764,2203,175
253759,Paint the Roses,1593,13,Puzzle / nature tableau builders,taste_cross_over,7.16391,2.4643,5005,2022,68,13.570371106266974,0.0,0.03627977316202579,2346,2222,175
335609,TEN,1594,13,Puzzle / nature tableau builders,taste_cross_over,6.99682,1.4405,7421,2021,92,32.88532246649265,0.0,0.049416760724326526,1346,1152,175
15818,Pick-omino,1596,10,BGG Golden Age canon,temporal_canon,6.59693,1.155,22719,2005,129,78.10105288028717,0.0,0.050353191289300644,478,486,175
375852,Welcome to Everdell,1597,13,Puzzle / nature tableau builders,taste_cross_over,7.52646,1.9028,6052,2022,102,23.72148352861404,0.0,0.03415306028834626,931,1564,175
247236,Duelosaur Island,1598,21,Viticulture / Dinosaur Island gateway bridge,bridge_cluster,7.0133,2.3803,8282,2018,82,23.231712117791172,0.0,0.04657580995916558,1861,1586,175
205716,New Angeles,1599,9,Amerithrash / miniatures / LCG,taste_specialist,7.05055,3.2212,6248,2016,94,32.37785284221172,0.0,0.042417817454234584,1242,1178,175
164338,The Golden Ages,1600,8,Medium worker-placement euros,taste_specialist,7.23516,2.8947,3268,2014,67,16.515193611383435,0.0,0.035905618277483745,2373,2041,175
160610,Thunderbirds,1601,26,Pandemic system cluster,franchise_series,7.51752,2.4762,4129,2015,71,10.485793493688103,0.0,0.0283740751988385,2284,2379,175
191876,Ulm,1602,8,Medium worker-placement euros,taste_specialist,7.00256,2.7018,4702,2016,80,23.235096812248226,0.0,0.04394296412609619,1956,1585,175
137649,Level 7 [Omega Protocol],1603,9,Amerithrash / miniatures / LCG,taste_specialist,7.41026,3.1786,4189,2013,83,14.14373807609081,0.0,0.024310870372695945,1813,2185,175
257527,Trapwords,1605,35,Cooperative trick-taking + deduction,taste_cross_over,6.99187,1.4194,7413,2018,92,28.675411894917485,0.0,0.0456304582280408,1346,1331,175
215471,Photograph,1606,35,Cooperative trick-taking + deduction,taste_cross_over,7.38011,2.087,4203,2016,96,31.92272293567657,0.0,0.044069687404125486,1154,1190,175
323156,Stroganov,1607,2,Current heavy euro engine builders,taste_specialist,7.27775,3.3417,5008,2021,71,22.772446125745773,0.0,0.04763777309132193,2284,1622,175
402111,Kronologic: Paris 1920,1608,19,Recent releases / new-hotness cluster,temporal_artifact,7.50692,2.0769,4932,2024,91,26.142398849129673,0.0,0.04245768940891446,1400,1433,175
361241,Vaalbara,1609,19,Recent releases / new-hotness cluster,temporal_artifact,7.16577,1.7123,4403,2022,89,21.826156631112095,0.0,0.03800155985934518,1506,1687,175
300001,Renature,1610,35,Cooperative trick-taking + deduction,taste_cross_over,7.08331,2.2208,5433,2020,77,20.57356324791908,0.0,0.039797786909087404,2078,1780,175
116,Guillotine,1611,10,BGG Golden Age canon,temporal_canon,6.53998,1.2684,34516,1998,176,106.0712679028511,0.0,0.03488696490112475,323,366,175
119591,Rialto,1612,8,Medium worker-placement euros,taste_specialist,6.89546,2.5527,4799,2013,95,25.139499396085736,0.0,0.035413197381858545,1199,1482,175
328326,Fleet: The Dice Game (Second Edition),1614,13,Puzzle / nature tableau builders,taste_cross_over,7.73964,2.2273,3251,2020,93,17.623191408812996,0.0,0.02972583205196635,1285,1969,175
394,Kahuna,1615,10,BGG Golden Age canon,temporal_canon,6.60932,2.052,15019,1998,93,43.365975722670555,0.0,0.05111187287144367,1285,888,175
202077,Deep Madness,1616,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.77284,3.4556,5067,2018,98,15.925580695271488,0.0,0.020083138610902235,1077,2070,175
360153,Marvel Dice Throne: Scarlet Witch v. Thor v. Loki v. Spider-Man,1617,19,Recent releases / new-hotness cluster,temporal_artifact,7.65671,2.4615,6536,2022,100,22.11117716133594,0.0,0.0323990548118703,1002,1666,175
204836,Escape Room: The Game,1618,25,Party / family / social deduction,taste_cross_over,6.86844,2.2586,10010,2016,103,33.36213046312332,0.0,0.04468465663105495,895,1136,175
202583,Rise of Tribes,1619,33,,tiny_fragment,7.06844,2.2016,6703,2018,58,14.575793966650961,0.0,0.046087700107135914,2478,2148,175
219100,UBOOT: The Board Game,1620,9,Amerithrash / miniatures / LCG,taste_specialist,7.55349,4.1503,5803,2019,92,21.241244331002232,0.0,0.03321651354816199,1346,1728,175
272533,Kingdom Rush: Rift in Time,1621,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.29048,2.9789,6612,2020,83,21.95120199024677,0.0,0.04006154597698659,1813,1677,175
210232,Dungeon Degenerates: Hand of Doom,1622,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,8.06481,3.6588,3781,2017,84,15.181912124156948,0.0,0.02231789840931191,1764,2110,175
1403,Turn the Tide,1623,10,BGG Golden Age canon,temporal_canon,6.78929,1.5169,7864,1997,99,36.94360272586346,0.0,0.039862078050389785,1042,1021,175
405537,DroPolter,1624,19,Recent releases / new-hotness cluster,temporal_artifact,7.08922,1.0189,6217,2023,101,39.547835513949394,0.0,0.047081083285975905,966,959,175
343844,Bullet★,1625,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.93882,2.0833,3936,2022,83,15.954778820276259,0.0,0.02680955494610914,1813,2069,175
404538,Kinfire Delve: Scorn's Stockade,1626,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.95655,2.087,5092,2024,89,27.399933621287342,0.0,0.03678076056314584,1506,1378,175
449185,FlipToons,1629,19,Recent releases / new-hotness cluster,temporal_artifact,7.31907,1.7949,3673,2025,93,22.920737296342846,0.0,0.03477596172995007,1285,1614,175
232361,After the Virus,1630,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.30398,2.3333,5155,2017,111,24.30672515928745,0.0,0.026027000274565816,701,1531,175
392449,Welcome To...: Collector's Edition,1632,19,Recent releases / new-hotness cluster,temporal_artifact,8.2792,2.0968,3386,2023,91,16.477521546185013,0.0,0.02795195041785909,1400,2043,175
268012,Chronicles of Drunagor: Age of Darkness,1633,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,8.20436,3.375,3933,2021,99,15.191424109041687,0.0,0.021169600570140758,1042,2109,175
223931,Sherlock Holmes Consulting Detective: Carlton House & Queen's Park,1634,4,Legacy + narrative mystery,shared_culture,7.72918,2.25,7135,2017,79,23.281296283006665,0.0,0.04487889284567973,1990,1582,175
3228,Pueblo,1635,10,BGG Golden Age canon,temporal_canon,6.97858,2.2298,4514,2002,63,17.87466686964035,0.0,0.0403108371371246,2430,1956,175
199,Manhattan,1636,10,BGG Golden Age canon,temporal_canon,6.73418,1.9229,8731,1994,86,30.66069924086332,0.0,0.045069201775087116,1673,1247,175
364655,Kinfire Chronicles: Night's Fall,1637,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,8.36333,2.7949,3110,2023,93,17.184119090437886,0.0,0.02436404200395017,1285,1997,175
38863,The Rich and the Good,1638,10,BGG Golden Age canon,temporal_canon,7.14889,2.1576,2916,2008,61,14.832252427935599,0.0,0.03787545172227569,2448,2133,175
415945,Unmatched: Slings and Arrows,1639,16,Unmatched / skirmish series cluster,franchise_series,8.39809,2.4545,4626,2024,89,24.890162527561184,0.0,0.03506052559123384,1506,1498,175
248125,Monumental,1640,5,Area-control crossover / Root-Eclipse cluster,bridge_cluster,7.39482,2.8816,4838,2020,68,19.66121469438076,0.0,0.045482772007654125,2346,1840,175
2397,Backgammon,1642,10,BGG Golden Age canon,temporal_canon,6.57858,2.001,25467,-3000,145,87.21595197170973,0.0,0.042723252454835374,408,432,175
257769,Walking in Burano,1643,13,Puzzle / nature tableau builders,taste_cross_over,7.07832,1.9681,6028,2018,73,19.461062833666798,0.0,0.043132736817105256,2223,1858,175
356754,Tamashii: Chronicle of Ascend,1645,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,8.06411,3.0,4260,2023,94,17.258017420768734,0.0,0.024522240110085188,1242,1992,175
232988,The Castles of Burgundy: The Dice Game,1647,17,Roll-and-write / number dice games,taste_cross_over,6.85847,1.8916,8017,2017,87,35.23283073306084,0.0,0.05569617469635746,1618,1071,175
177802,Smash Up: It's Your Fault!,1648,39,Take-that card/fandom cluster,franchise_series,7.47013,2.0,7836,2016,83,19.660600587725636,0.0,0.03563723388481499,1813,1841,175
288513,Tranquility,1649,13,Puzzle / nature tableau builders,taste_cross_over,6.92241,1.3462,8002,2020,88,23.3092737942934,0.0,0.04110602353048311,1566,1580,175
204505,Museum,1651,24,Ark Nova universal-appeal micro-cluster,bridge_singleton,7.14813,2.5714,5238,2019,59,12.905067786574362,0.0,0.042447719953304944,2466,2263,175
380135,Dead Cells: The Rogue-Lite Board Game,1652,19,Recent releases / new-hotness cluster,temporal_artifact,7.57637,2.3607,3989,2024,92,19.15316884219646,0.0,0.029401196985646028,1346,1883,175
381247,Dragon Eclipse,1653,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,8.37985,2.6792,4519,2025,101,24.80748903751373,0.0,0.029222911937955204,966,1508,175
150312,Welcome to the Dungeon,1656,25,Party / family / social deduction,taste_cross_over,6.52492,1.2358,27487,2013,107,78.26505686342716,0.0,0.07277190094037052,779,485,175
111124,Dark Moon,1657,25,Party / family / social deduction,taste_cross_over,6.97199,2.3835,5202,2011,77,14.958222687244412,0.0,0.03262782552164946,2078,2125,175
2507,Liberté,1659,10,BGG Golden Age canon,temporal_canon,7.10734,3.3092,3819,1998,97,27.74268719553947,0.0,0.028737021200672317,1115,1366,175
1897,The Starfarers of Catan,1660,10,BGG Golden Age canon,temporal_canon,6.80144,2.5837,8287,1999,85,23.763937875628468,0.0,0.036687394166781497,1719,1561,175
352695,Oranienburger Kanal,1661,2,Current heavy euro engine builders,taste_specialist,7.94421,3.2188,2175,2023,83,19.703853249549862,0.0,0.035574165015089865,1813,1836,175
163474,V-Sabotage,1662,9,Amerithrash / miniatures / LCG,taste_specialist,7.65793,2.7286,3792,2016,76,10.503867670893666,0.0,0.021629249732373828,2119,2377,175
174837,Sol: Last Days of a Star,1663,20,Historical wargames + conflict strategy,taste_specialist,7.51154,2.8871,2751,2017,97,19.62676183879375,0.0,0.028510904301737753,1115,1843,175
23094,Planet Steam,1664,10,BGG Golden Age canon,temporal_canon,7.08715,3.7629,5668,2008,74,24.008877523243427,0.0,0.04540652753187951,2194,1546,175
