community,tag_kind,tag,observed,community_size,tag_total,expected,fold_enrichment,p_value,rank_in_community_kind
23,mechanic,Scenario / Mission / Campaign Game,2,45,226,4.068,0.4916420845624386,0.9248240318125316,44.0
23,mechanic,Hand Management,12,45,895,16.11,0.74487895716946,0.9287788210251218,45.0
23,mechanic,Tile Placement,2,45,369,6.642,0.30111412225233364,0.9936770656321602,46.0
24,category,Environmental,2,8,72,0.2304,8.680555555555555,0.020472101758432407,1.0
24,category,Card Game,5,8,726,2.3232,2.152203856749311,0.05054008405751329,2.0
24,category,Territory Building,2,8,166,0.5312,3.765060240963855,0.09420258458939137,3.0
24,category,Animals,2,8,217,0.6944,2.880184331797235,0.1483667993428776,4.0
24,category,Fantasy,2,8,546,1.7472,1.1446886446886446,0.5496796807863538,5.0
24,mechanic,Set Collection,6,8,550,1.76,3.409090909090909,0.0020562828669488634,1.0
24,mechanic,Grid Coverage,2,8,69,0.2208,9.057971014492754,0.018881256783336957,2.0
24,mechanic,Open Drafting,4,8,546,1.7472,2.2893772893772892,0.07441081499197487,3.0
24,mechanic,Income,2,8,171,0.5472,3.654970760233918,0.09917150506853302,4.0
24,mechanic,Tile Placement,3,8,369,1.1808,2.540650406504065,0.10090440967028778,5.0
24,mechanic,Contracts,2,8,183,0.5856,3.4153005464480874,0.11142693837939092,6.0
24,mechanic,Solo / Solitaire Game,3,8,565,1.808,1.6592920353982301,0.26263960092398003,7.0
24,mechanic,End Game Bonuses,2,8,312,0.9984,2.003205128205128,0.26298710628134636,8.0
24,mechanic,Area Majority / Influence,2,8,426,1.3632,1.4671361502347418,0.40708519006713706,9.0
24,mechanic,Variable Player Powers,2,8,711,2.2752,0.8790436005625879,0.7130291541863678,10.0
24,mechanic,Dice Rolling,2,8,722,2.3104,0.8656509695290858,0.7223422358858473,11.0
25,category,Party Game,57,177,144,10.1952,5.590866290018832,1.6850402500833643e-31,1.0
25,category,Children's Game,26,177,45,3.186,8.160703075957313,1.6019466144266009e-19,2.0
25,category,Deduction,44,177,171,12.1068,3.6343212079162126,1.3936913299125233e-15,3.0
25,category,Bluffing,33,177,135,9.558,3.452605147520402,4.356482483099312e-11,4.0
25,category,Real-time,24,177,84,5.9472,4.035512510088782,8.711303764760682e-10,5.0
25,category,Humor,21,177,67,4.7436,4.427017455097395,1.6573756900274431e-09,6.0
25,category,Action / Dexterity,17,177,51,3.6108,4.708097928436912,2.3407591238646754e-08,7.0
25,category,Trivia,8,177,17,1.2036,6.6467264872050515,7.562629221003987e-06,8.0
25,category,Murder / Mystery,12,177,49,3.4692,3.4590107229332414,9.941915994606891e-05,9.0
25,category,Spies / Secret Agents,9,177,45,3.186,2.824858757062147,0.0034836329170157675,10.0
25,category,Card Game,67,177,726,51.4008,1.3034816578730293,0.005478128994707155,11.0
25,category,Print & Play,9,177,51,3.6108,2.4925224327018944,0.008269420068816466,12.0
25,category,Word Game,6,177,28,1.9824,3.026634382566586,0.01174072072210906,13.0
25,category,Educational,7,177,38,2.6904,2.601843592030925,0.01529652146768285,14.0
25,category,Memory,3,177,12,0.8496,3.5310734463276834,0.04773489162532945,15.0
25,category,Electronic,2,177,6,0.4248,4.708097928436912,0.06187733784345597,16.0
25,category,Maze,3,177,16,1.1328,2.6483050847457625,0.09884854858413926,17.0
25,category,Medical,3,177,16,1.1328,2.6483050847457625,0.09884854858413926,18.0
25,category,Horror,13,177,125,8.85,1.4689265536723164,0.09996059551282871,19.0
25,category,Mature / Adult,2,177,8,0.5664,3.5310734463276834,0.10524259791839034,20.0
25,category,Mafia,2,177,13,0.9204,2.17296827466319,0.23356920596149577,21.0
25,category,Pirates,4,177,36,2.5488,1.569365976145637,0.24830557205711395,22.0
25,category,Racing,4,177,37,2.6196,1.5269506794930523,0.26429021413033654,23.0
25,category,Animals,18,177,217,15.3636,1.1716004061548075,0.2699795536698587,24.0
25,category,Arabian,2,177,16,1.1328,1.7655367231638417,0.31470222504848616,25.0
25,category,Movies / TV / Radio theme,8,177,92,6.5136,1.2281994595922376,0.32488889733419357,26.0
25,category,Negotiation,7,177,87,6.1596,1.136437431002013,0.42045061456299176,27.0
25,category,American West,3,177,36,2.5488,1.177024482109228,0.4746628023353936,28.0
25,category,Puzzle,11,177,151,10.6908,1.0289220638305834,0.508285222604316,29.0
25,category,Novel-based,7,177,100,7.08,0.9887005649717514,0.5711624930841354,30.0
25,category,Zombies,2,177,29,2.0532,0.9740892265731541,0.6199512571054892,31.0
25,category,Nautical,7,177,108,7.6464,0.915463486084955,0.6543939720107459,32.0
25,category,Dice,14,177,221,15.6468,0.8947516425083722,0.7149476508560222,33.0
25,category,Comic Book / Strip,2,177,37,2.6196,0.7634753397465261,0.749893789835133,34.0
25,category,Travel,2,177,39,2.7612,0.7243227582210633,0.7757772446873041,35.0
25,category,Fighting,22,177,353,24.9924,0.8802676013508106,0.7802412761466169,36.0
25,category,Video Game Theme,3,177,58,4.1064,0.7305669199298656,0.791090558413134,37.0
25,category,Political,5,177,95,6.726,0.7433838834374071,0.8159678830995984,38.0
25,category,Exploration,14,177,246,17.4168,0.8038215975380093,0.8481266677957876,39.0
25,category,Post-Napoleonic,2,177,46,3.2568,0.6140997297961188,0.8488310533368091,40.0
25,category,Medieval,11,177,200,14.16,0.7768361581920904,0.8549614522592313,41.0
25,category,Trains,3,177,68,4.8144,0.6231306081754736,0.871886058722937,42.0
25,category,Adventure,13,177,253,17.9124,0.7257542261226859,0.9242354171286541,43.0
25,category,Abstract Strategy,5,177,125,8.85,0.5649717514124294,0.9502516821292342,44.0
25,category,Environmental,2,177,72,5.0976,0.3923414940364093,0.9689005659695811,45.0
25,category,Farming,2,177,80,5.664,0.3531073446327684,0.9813837505540505,46.0
25,category,Territory Building,6,177,166,11.7528,0.5105166428425566,0.9826322165680914,47.0
25,category,Fantasy,28,177,546,38.6568,0.7243227582210634,0.9849095903660816,48.0
25,category,Mythology,2,177,87,6.1596,0.324696408857718,0.9882104075573322,49.0
25,category,Science Fiction,13,177,309,21.8772,0.5942259521328142,0.9906275489356551,50.0
25,category,Miniatures,3,177,167,11.8236,0.25372982847863595,0.9996740699782879,51.0
25,category,Ancient,2,177,151,10.6908,0.18707673887828788,0.9998581359913469,52.0
25,category,City Building,3,177,200,14.16,0.211864406779661,0.999965857377849,53.0
25,mechanic,Hidden Roles,19,177,57,4.0356,4.708097928436912,3.277303564451878e-09,1.0
25,mechanic,Memory,20,177,69,4.8852,4.093998198640793,1.9135812729827956e-08,2.0
25,mechanic,Voting,18,177,65,4.602,3.9113428943937416,2.2523206793141193e-07,3.0
25,mechanic,Acting,8,177,15,1.062,7.532956685499058,2.2659094854794018e-06,4.0
25,mechanic,Elapsed Real Time Ending,8,177,16,1.1328,7.062146892655367,4.259536436913632e-06,5.0
25,mechanic,Communication Limits,16,177,76,5.3808,2.9735355337496285,5.0903487145908285e-05,6.0
25,mechanic,Traitor Game,11,177,43,3.0444,3.613191433451583,0.00012801291408789513,7.0
25,mechanic,Player Elimination,21,177,126,8.9208,2.354048964218456,0.00013347037526884907,8.0
25,mechanic,Real-Time,12,177,54,3.8232,3.138731952291274,0.00026984104530762776,9.0
25,mechanic,Drawing,4,177,6,0.4248,9.416195856873824,0.00032580091439098004,10.0
25,mechanic,Hidden Movement,7,177,23,1.6284,4.298698108572832,0.000734563880373599,11.0
25,mechanic,Storytelling,17,177,104,7.3632,2.3087787918296394,0.0007613775090452843,12.0
25,mechanic,Stacking and Balancing,5,177,13,0.9204,5.4324206866579745,0.0013559774703040572,13.0
25,mechanic,Betting and Bluffing,10,177,49,3.4692,2.882508935777701,0.0017793566613932461,14.0
25,mechanic,Roles with Asymmetric Information,6,177,22,1.5576,3.8520801232665636,0.0033184628159063727,15.0
25,mechanic,Finale Ending,4,177,10,0.708,5.649717514124294,0.0036371015105708705,16.0
25,mechanic,Flicking,5,177,17,1.2036,4.1542040545031576,0.005163702851324558,17.0
25,mechanic,Team-Based Game,24,177,200,14.16,1.694915254237288,0.005879319414098277,18.0
25,mechanic,Ordering,4,177,14,0.9912,4.035512510088782,0.013854126647609112,19.0
25,mechanic,Speed Matching,3,177,8,0.5664,5.296610169491525,0.014985451949190147,20.0
25,mechanic,Targeted Clues,4,177,15,1.062,3.766478342749529,0.017868275958821574,21.0
25,mechanic,Player Judge,2,177,4,0.2832,7.062146892655367,0.0271963413178888,22.0
25,mechanic,Line Drawing,5,177,25,1.77,2.824858757062147,0.02795131115688647,23.0
25,mechanic,Pattern Recognition,5,177,26,1.8408,2.7162103433289873,0.03268367246172199,24.0
25,mechanic,Map Deformation,4,177,18,1.2744,3.138731952291274,0.033920899556385914,25.0
25,mechanic,Role Playing,13,177,112,7.9296,1.6394269572235673,0.04953500261110825,26.0
25,mechanic,Map Reduction,4,177,22,1.5576,2.5680534155110424,0.06510471022792423,27.0
25,mechanic,Take That,23,177,238,16.8504,1.3649527607653231,0.07089688970524761,28.0
25,mechanic,Roll / Spin and Move,6,177,43,3.0444,1.9708316909735908,0.07918405613790615,29.0
25,mechanic,Three Dimensional Movement,3,177,15,1.062,2.8248587570621466,0.08454006624275268,30.0
25,mechanic,Bribery,3,177,15,1.062,2.8248587570621466,0.08454006624275268,31.0
25,mechanic,Deduction,9,177,80,5.664,1.5889830508474576,0.10866565536597254,32.0
25,mechanic,Lose a Turn,2,177,9,0.6372,3.138731952291274,0.12921941598885997,33.0
25,mechanic,Paper-and-Pencil,9,177,87,6.1596,1.461133839859731,0.15848152089528816,34.0
25,mechanic,Layering,6,177,58,4.1064,1.461133839859731,0.22441409288920625,35.0
25,mechanic,Cooperative Game,33,177,414,29.3112,1.125849504626218,0.24827495643215536,36.0
25,mechanic,Push Your Luck,14,177,162,11.4696,1.2206179814466067,0.25259790826900747,37.0
25,mechanic,Bias,3,177,25,1.77,1.694915254237288,0.2585088977493571,38.0
25,mechanic,Simultaneous Action Selection,18,177,216,15.2928,1.177024482109228,0.2633545802681934,39.0
25,mechanic,Legacy Game,3,177,26,1.8408,1.6297262059973925,0.27825744758923426,40.0
25,mechanic,Re-rolling and Locking,4,177,38,2.6904,1.4867677668748143,0.28046344527915273,41.0
25,mechanic,Die Icon Resolution,6,177,63,4.4604,1.3451708366962605,0.2854229120149291,42.0
25,mechanic,Programmed Movement,2,177,15,1.062,1.8832391713747645,0.28772051549044264,43.0
25,mechanic,King of the Hill,2,177,17,1.2036,1.6616816218012629,0.3414551042195099,44.0
25,mechanic,Race,12,177,148,10.4784,1.1452130096197892,0.3541025090885708,45.0
25,mechanic,Semi-Cooperative Game,3,177,30,2.124,1.4124293785310733,0.35806866698187423,46.0
25,mechanic,Pick-up and Deliver,9,177,109,7.7172,1.1662260923651064,0.3653438082529262,47.0
25,mechanic,Kill Steal,2,177,18,1.2744,1.569365976145637,0.3678766700459875,48.0
25,mechanic,Secret Unit Deployment,5,177,58,4.1064,1.2176115332164428,0.392708594574617,49.0
25,mechanic,Closed Drafting,6,177,76,5.3808,1.1150758251561106,0.4537929793187213,50.0
25,mechanic,Auction: Dutch,2,177,22,1.5576,1.2840267077555212,0.46870883232206395,51.0
25,mechanic,Action Queue,6,177,85,6.018,0.9970089730807578,0.5659459800312632,52.0
25,mechanic,Pattern Building,10,177,145,10.266,0.9740892265731541,0.5850767175573368,53.0
25,mechanic,Hidden Victory Points,3,177,44,3.1152,0.9630200308166409,0.6130180456809718,54.0
25,mechanic,Catch the Leader,2,177,29,2.0532,0.9740892265731541,0.6199512571054892,55.0
25,mechanic,Map Addition,4,177,61,4.3188,0.9261831990367694,0.6377471042815772,56.0
25,mechanic,Grid Movement,18,177,270,19.116,0.9416195856873824,0.6486979814613928,57.0
25,mechanic,Once-Per-Game Abilities,3,177,49,3.4692,0.8647526807333104,0.6861919811015866,58.0
25,mechanic,Score-and-Reset Game,3,177,51,3.6108,0.8308408109006314,0.712431935268316,59.0
25,mechanic,Network and Route Building,10,177,161,11.3988,0.8772853282801699,0.7180344612079448,60.0
25,mechanic,Square Grid,8,177,131,9.2748,0.8625522922327166,0.7231768977002121,61.0
25,mechanic,Area Movement,12,177,203,14.3724,0.8349336227769892,0.7907250549075995,62.0
25,mechanic,Track Movement,5,177,97,6.8676,0.7280563806861203,0.8300022655623469,63.0
25,mechanic,Turn Order: Progressive,4,177,90,6.372,0.6277463904582549,0.8923435531566047,64.0
25,mechanic,Tile Placement,21,177,369,26.1252,0.8038215975380093,0.89445445239283,65.0
25,mechanic,Movement Points,3,177,82,5.8056,0.5167424555601489,0.9386443153141584,66.0
25,mechanic,Set Collection,31,177,550,38.94,0.7960965588084232,0.9468565704898538,67.0
25,mechanic,Card Play Conflict Resolution,3,177,89,6.3012,0.4760997905160922,0.9583213051659625,68.0
25,mechanic,Trading,2,177,68,4.8144,0.4154204054503157,0.959963912091907,69.0
25,mechanic,Hand Management,52,177,895,63.366,0.8206293595934728,0.9744807195347033,70.0
25,mechanic,Victory Points as a Resource,2,177,79,5.5932,0.35757705785596794,0.9801396969059784,71.0
25,mechanic,Modular Board,18,177,381,26.9748,0.6672894701721607,0.9838639198899172,72.0
25,mechanic,Tags,2,177,85,6.018,0.33233632436025257,0.9865574028232021,73.0
25,mechanic,Action Points,11,177,266,18.8328,0.5840873369865341,0.9872711091996609,74.0
25,mechanic,Variable Player Powers,38,177,711,50.3388,0.7548848999181546,0.9883560154995052,75.0
25,mechanic,Auction / Bidding,4,177,155,10.974,0.3644979041370512,0.9967462391916736,76.0
25,mechanic,Simulation,4,177,160,11.328,0.3531073446327684,0.997586341817407,77.0
25,mechanic,Events,3,177,140,9.912,0.3026634382566586,0.998088681414622,78.0
25,mechanic,Point to Point Movement,4,177,168,11.8944,0.3362927091740651,0.9985133924430438,79.0
25,mechanic,Hexagon Grid,5,177,210,14.868,0.3362927091740651,0.9995283487111758,80.0
25,mechanic,Dice Rolling,33,177,722,51.1176,0.645570214564064,0.9995598424993669,81.0
25,mechanic,Open Drafting,22,177,546,38.6568,0.569110738602264,0.999694712041981,82.0
25,mechanic,"Deck, Bag, and Pool Building",6,177,244,17.2752,0.34731869963878853,0.9997617148277755,83.0
25,mechanic,Area Majority / Influence,14,177,426,30.1608,0.4641786690008223,0.9999131433979523,84.0
25,mechanic,Scenario / Mission / Campaign Game,4,177,226,16.0008,0.24998750062496872,0.9999642069429173,85.0
25,mechanic,End Game Bonuses,7,177,312,22.0896,0.31689120672171517,0.999985347621705,86.0
25,mechanic,Contracts,2,177,183,12.9564,0.15436386650612824,0.9999862166870539,87.0
25,mechanic,Variable Set-up,8,177,339,24.0012,0.3333166674999583,0.9999889429375287,88.0
25,mechanic,Worker Placement,3,177,311,22.0188,0.1362472069322579,0.9999999903652818,89.0
25,mechanic,Solo / Solitaire Game,13,177,565,40.002,0.32498375081245934,0.9999999946759098,90.0
26,category,Medical,3,13,16,0.0832,36.05769230769231,5.921219637858852e-05,1.0
26,category,Maze,2,13,16,0.0832,24.03846153846154,0.002875624721081401,2.0
26,category,Spies / Secret Agents,2,13,45,0.234,8.547008547008547,0.021789013930768632,3.0
26,category,Environmental,2,13,72,0.3744,5.3418803418803416,0.051981827749860196,4.0
26,category,Movies / TV / Radio theme,2,13,92,0.4784,4.1806020066889635,0.08030416597201413,5.0
26,category,Exploration,3,13,246,1.2792,2.3452157598499066,0.1286450957604308,6.0
26,category,Adventure,2,13,253,1.3156,1.5202189115232592,0.3847311572920384,7.0
26,category,Science Fiction,2,13,309,1.6068,1.2447099825740602,0.49059036754727303,8.0
26,category,Fantasy,2,13,546,2.8392,0.7044237813468582,0.8125360826052048,9.0
26,mechanic,Action Points,9,13,266,1.3832,6.506651243493349,7.490650481164776e-07,1.0
26,mechanic,Cooperative Game,10,13,414,2.1528,4.645113340765515,2.5093203878768568e-06,2.0
26,mechanic,Set Collection,10,13,550,2.86,3.4965034965034967,3.690858406333079e-05,3.0
26,mechanic,Variable Player Powers,11,13,711,3.6972,2.9752244942118358,4.003861300052726e-05,4.0
26,mechanic,Solo / Solitaire Game,10,13,565,2.938,3.4036759700476513,4.743126265453311e-05,5.0
26,mechanic,Point to Point Movement,6,13,168,0.8736,6.868131868131868,9.737944301288918e-05,6.0
26,mechanic,Trading,4,13,68,0.3536,11.312217194570135,0.00029771417228983363,7.0
26,mechanic,Three Dimensional Movement,2,13,15,0.078,25.641025641025642,0.00252357315549355,8.0
26,mechanic,Die Icon Resolution,2,13,63,0.3276,6.105006105006105,0.040777416323790866,9.0
26,mechanic,Hand Management,8,13,895,4.654,1.7189514396218306,0.052200042582701826,10.0
26,mechanic,Tags,2,13,85,0.442,4.524886877828054,0.06989941244243648,11.0
26,mechanic,Dice Rolling,6,13,722,3.7544,1.5981248668229278,0.14260724875526254,12.0
26,mechanic,Events,2,13,140,0.728,2.7472527472527473,0.1623570044738076,13.0
26,mechanic,Push Your Luck,2,13,162,0.8424,2.3741690408357075,0.20419550446516554,14.0
26,mechanic,Area Movement,2,13,203,1.0556,1.89465706707086,0.2853342247718397,15.0
26,mechanic,Grid Movement,2,13,270,1.404,1.4245014245014247,0.4177115575867344,16.0
26,mechanic,Variable Set-up,2,13,339,1.7628,1.1345586566825505,0.5433735095707636,17.0
26,mechanic,Modular Board,2,13,381,1.9812,1.0094891984655763,0.6116911485478911,18.0
27,category,Space Exploration,3,8,86,0.2752,10.901162790697674,0.0019427658643678427,1.0
27,category,Science Fiction,3,8,309,0.9888,3.0339805825242716,0.06517409711198549,2.0
27,category,Card Game,4,8,726,2.3232,1.721763085399449,0.17670629511731428,3.0
27,category,Fantasy,3,8,546,1.7472,1.717032967032967,0.2446750645752097,4.0
27,mechanic,Follow,2,8,36,0.1152,17.36111111111111,0.005347127918367905,1.0
27,mechanic,Variable Phase Order,2,8,81,0.2592,7.71604938271605,0.0255763980019364,2.0
27,mechanic,Tags,2,8,85,0.272,7.352941176470588,0.027999986325565794,3.0
27,mechanic,Multi-Use Cards,2,8,113,0.3616,5.530973451327434,0.04743474535806792,4.0
27,mechanic,Race,2,8,148,0.4736,4.222972972972973,0.07704489969414073,5.0
27,mechanic,Income,2,8,171,0.5472,3.654970760233918,0.09917150506853302,6.0
27,mechanic,Hand Management,5,8,895,2.864,1.7458100558659218,0.11521012642085769,7.0
27,mechanic,Simultaneous Action Selection,2,8,216,0.6912,2.893518518518518,0.14723915951366648,8.0
27,mechanic,"Deck, Bag, and Pool Building",2,8,244,0.7808,2.5614754098360653,0.17959419252392672,9.0
27,mechanic,Open Drafting,3,8,546,1.7472,1.717032967032967,0.2446750645752097,10.0
27,mechanic,Set Collection,3,8,550,1.76,1.7045454545454546,0.24842743963944758,11.0
27,mechanic,Modular Board,2,8,381,1.2192,1.6404199475065615,0.3504585246445553,12.0
27,mechanic,Variable Player Powers,3,8,711,2.2752,1.3185654008438819,0.4084839158462038,13.0
28,category,Real-time,3,8,84,0.2688,11.160714285714286,0.0018143620823966933,1.0
28,category,Movies / TV / Radio theme,2,8,92,0.2944,6.793478260869565,0.032462218879189896,2.0
28,category,Party Game,2,8,144,0.4608,4.340277777777778,0.07339763779187995,3.0
28,category,Deduction,2,8,171,0.5472,3.654970760233918,0.09917150506853302,4.0
28,category,Card Game,2,8,726,2.3232,0.8608815426997245,0.725678701934751,5.0
28,mechanic,Action Timer,2,8,3,0.0096,208.33333333333334,2.6847696644710725e-05,1.0
28,mechanic,Real-Time,3,8,54,0.1728,17.36111111111111,0.0004944134987604744,2.0
28,mechanic,Communication Limits,2,8,76,0.2432,8.223684210526315,0.02268004137599867,3.0
28,mechanic,Deduction,2,8,80,0.256,7.8125,0.024985180801945155,4.0
28,mechanic,Cooperative Game,3,8,414,1.3248,2.2644927536231885,0.13253871948614912,5.0
28,mechanic,Worker Placement,2,8,311,0.9952,2.009646302250804,0.26172933583606184,6.0
28,mechanic,Solo / Solitaire Game,2,8,565,1.808,1.1061946902654867,0.5706394341477572,7.0
28,mechanic,Hand Management,2,8,895,2.864,0.6983240223463687,0.8428229786746448,8.0
29,category,Card Game,9,12,726,3.4848,2.5826446280991737,0.0012731236889869,1.0
29,category,Religious,2,12,19,0.0912,21.929824561403507,0.0034525461202218693,2.0
29,category,Ancient,3,12,151,0.7248,4.139072847682119,0.03174916893837663,3.0
29,category,Mythology,2,12,87,0.4176,4.7892720306513406,0.0630091430407994,4.0
29,category,Animals,3,12,217,1.0416,2.880184331797235,0.07898878498901529,5.0
29,category,Civilization,2,12,128,0.6144,3.2552083333333335,0.12277728144541816,6.0
29,category,Fantasy,4,12,546,2.6208,1.5262515262515262,0.2560560055047342,7.0
29,category,Economic,2,12,380,1.824,1.0964912280701753,0.5648165634569431,8.0
29,mechanic,Open Drafting,9,12,546,2.6208,3.434065934065934,0.0001238249774679678,1.0
29,mechanic,Set Collection,9,12,550,2.64,3.4090909090909087,0.00013159041113082714,2.0
29,mechanic,"Deck, Bag, and Pool Building",6,12,244,1.1712,5.122950819672131,0.0004535380796720539,3.0
29,mechanic,Hand Management,9,12,895,4.296,2.094972067039106,0.006549133471804697,4.0
29,mechanic,Hidden Victory Points,2,12,44,0.2112,9.46969696969697,0.017867126453494094,5.0
29,mechanic,Market,2,12,87,0.4176,4.7892720306513406,0.0630091430407994,6.0
29,mechanic,Team-Based Game,3,12,200,0.96,3.125,0.06474777069409639,7.0
29,mechanic,Take That,3,12,238,1.1424,2.6260504201680672,0.09843115765809891,8.0
29,mechanic,Race,2,12,148,0.7104,2.815315315315315,0.15584264797117028,9.0
29,mechanic,Auction / Bidding,2,12,155,0.744,2.6881720430107525,0.16785044302660213,10.0
29,mechanic,Variable Set-up,3,12,339,1.6272,1.8436578171091447,0.2154602337320953,11.0
29,mechanic,Dice Rolling,5,12,722,3.4656,1.44275161588181,0.246920894213299,12.0
29,mechanic,Worker Placement,2,12,311,1.4928,1.339764201500536,0.45101012043257016,13.0
29,mechanic,End Game Bonuses,2,12,312,1.4976,1.3354700854700854,0.4527521896879383,14.0
29,mechanic,Modular Board,2,12,381,1.8288,1.0936132983377078,0.5663605137236658,15.0
29,mechanic,Area Majority / Influence,2,12,426,2.0448,0.9780907668231612,0.6323922880280576,16.0
29,mechanic,Variable Player Powers,2,12,711,3.4128,0.5860290670417253,0.896534061468274,17.0
30,category,Negotiation,2,5,87,0.174,11.49425287356322,0.011181351853165667,1.0
30,category,City Building,2,5,200,0.4,5.0,0.05419151099634449,2.0
30,mechanic,Neighbor Scope,2,5,13,0.026,76.92307692307692,0.0002475073606436328,1.0
30,mechanic,Score-and-Reset Game,2,5,51,0.102,19.607843137254903,0.003923801573188546,2.0
30,mechanic,Grid Coverage,2,5,69,0.138,14.492753623188404,0.007115265780906662,3.0
30,mechanic,Closed Drafting,2,5,76,0.152,13.157894736842106,0.008594858120380588,4.0
30,mechanic,Set Collection,4,5,550,1.1,3.6363636363636362,0.00958097331263639,5.0
30,mechanic,Simultaneous Action Selection,2,5,216,0.432,4.62962962962963,0.06239397029105842,6.0
30,mechanic,Variable Set-up,2,5,339,0.678,2.949852507374631,0.13873448793443388,7.0
30,mechanic,Tile Placement,2,5,369,0.738,2.710027100271003,0.16023502740446383,8.0
30,mechanic,Modular Board,2,5,381,0.762,2.6246719160104988,0.1690829611230837,9.0
30,mechanic,Dice Rolling,2,5,722,1.444,1.3850415512465375,0.44868001928256196,10.0
30,mechanic,Hand Management,2,5,895,1.79,1.1173184357541899,0.5870177578668307,11.0
31,category,Trains,4,7,68,0.1904,21.008403361344538,1.649692002456765e-05,1.0
31,category,Dice,4,7,221,0.6188,6.464124111182935,0.0016804159745897997,2.0
31,category,Abstract Strategy,3,7,125,0.35,8.571428571428571,0.0036844700932139123,3.0
31,category,Puzzle,2,7,151,0.4228,4.7303689687795645,0.062280911198735196,4.0
31,mechanic,Line Drawing,4,7,25,0.07,57.14285714285714,2.6721022207921974e-07,1.0
31,mechanic,Bingo,4,7,36,0.1008,39.682539682539684,1.2310725185306088e-06,2.0
31,mechanic,Connections,4,7,51,0.1428,28.011204481792713,5.147048824928506e-06,3.0
31,mechanic,Network and Route Building,5,7,161,0.4508,11.09139307897072,1.9710959336529906e-05,4.0
31,mechanic,Paper-and-Pencil,4,7,87,0.2436,16.420361247947454,4.4255387393757964e-05,5.0
31,mechanic,Simultaneous Action Selection,4,7,216,0.6048,6.613756613756614,0.00154033353655003,6.0
31,mechanic,Square Grid,3,7,131,0.3668,8.178844056706652,0.004214196775187826,7.0
31,mechanic,Grid Coverage,2,7,69,0.1932,10.351966873706004,0.014416138725166002,8.0
31,mechanic,Solo / Solitaire Game,4,7,565,1.582,2.5284450063211126,0.050260144545177965,9.0
31,mechanic,Tile Placement,3,7,369,1.0332,2.9036004645760745,0.07056645681360917,10.0
31,mechanic,Dice Rolling,4,7,722,2.0216,1.9786307874950535,0.11167334666055843,11.0
31,mechanic,Open Drafting,3,7,546,1.5288,1.9623233908948194,0.18082597098149664,12.0
31,mechanic,Modular Board,2,7,381,1.0668,1.8747656542932134,0.29008252964004927,13.0
32,category,Mythology,3,11,87,0.3828,7.836990595611286,0.005486419282363747,1.0
32,category,Nautical,2,11,108,0.4752,4.2087542087542085,0.07885783297969486,2.0
32,category,Industry / Manufacturing,2,11,115,0.506,3.952569169960474,0.08797263786972769,3.0
32,category,Dice,2,11,221,0.9724,2.0567667626491155,0.25323905899162685,4.0
32,category,Fantasy,3,11,546,2.4024,1.2487512487512487,0.4436344610592829,5.0
32,category,Economic,2,11,380,1.672,1.1961722488038278,0.5158223628129333,6.0
32,category,Card Game,3,11,726,3.1944,0.9391435011269722,0.6625340115645354,7.0
32,mechanic,Mancala,2,11,9,0.0396,50.5050505050505,0.0006232728139121407,1.0
32,mechanic,Open Drafting,6,11,546,2.4024,2.4975024975024973,0.017765287636456944,2.0
32,mechanic,End Game Bonuses,4,11,312,1.3728,2.913752913752914,0.038412535327130196,3.0
32,mechanic,Set Collection,5,11,550,2.42,2.066115702479339,0.07182274337535953,4.0
32,mechanic,Square Grid,2,11,131,0.5764,3.4698126301179735,0.10997672622814873,5.0
32,mechanic,Pattern Building,2,11,145,0.638,3.134796238244514,0.1303924091327609,6.0
32,mechanic,Auction / Bidding,2,11,155,0.682,2.9325513196480935,0.14553881918398556,7.0
32,mechanic,Contracts,2,11,183,0.8052,2.483854942871336,0.1899243116627935,8.0
32,mechanic,Tile Placement,3,11,369,1.6236,1.8477457501847747,0.21362289101413623,9.0
32,mechanic,Hexagon Grid,2,11,210,0.924,2.1645021645021645,0.2346690091489895,10.0
32,mechanic,Grid Movement,2,11,270,1.188,1.6835016835016836,0.3367648809013747,11.0
32,mechanic,Variable Player Powers,4,11,711,3.1284,1.2786088735455823,0.3846481331166188,12.0
32,mechanic,Worker Placement,2,11,311,1.3684,1.4615609470914936,0.4058001320586942,13.0
32,mechanic,Modular Board,2,11,381,1.6764,1.1930326890956813,0.5173400927552213,14.0
32,mechanic,Area Majority / Influence,2,11,426,1.8744,1.0670081092616304,0.5829561848774674,15.0
32,mechanic,Hand Management,2,11,895,3.938,0.5078720162519045,0.9458992104492003,16.0
33,category,Civilization,2,5,128,0.256,7.8125,0.023492338292100238,1.0
33,category,City Building,2,5,200,0.4,5.0,0.05419151099634449,2.0
33,category,Science Fiction,2,5,309,0.618,3.236245954692557,0.11822174549266688,3.0
33,category,Fighting,2,5,353,0.706,2.8328611898017,0.1486530735769299,4.0
33,category,Card Game,3,5,726,1.452,2.066115702479339,0.15039980205838976,5.0
33,mechanic,Open Drafting,3,5,546,1.092,2.7472527472527473,0.07283058819617053,1.0
33,mechanic,Take That,2,5,238,0.476,4.201680672268908,0.07440016621111982,2.0
33,mechanic,"Deck, Bag, and Pool Building",2,5,244,0.488,4.098360655737705,0.07781375687988348,3.0
33,mechanic,Modular Board,2,5,381,0.762,2.6246719160104988,0.1690829611230837,4.0
